"ID","time","mortality_signal","event_id"
"GA-2020-01","2020-04-12T13:00:48Z",0,14378167048
"GA-2020-01","2020-04-13T19:01:20Z",0,14409659158
"GA-2020-01","2020-04-14T13:00:48Z",0,14409659159
"GA-2020-01","2020-04-15T19:01:20Z",0,14409659160
"GA-2020-01","2020-04-16T13:00:48Z",0,14435161662
"GA-2020-01","2020-04-17T19:01:20Z",0,14435161663
"GA-2020-01","2020-04-18T13:00:48Z",0,14435161664
"GA-2020-01","2020-04-19T19:01:20Z",0,14450728244
"GA-2020-01","2020-04-20T13:00:48Z",0,14450728245
"GA-2020-01","2020-04-21T19:01:20Z",0,14450728246
"GA-2020-01","2020-04-22T13:00:48Z",0,14496707036
"GA-2020-01","2020-04-23T19:01:20Z",0,14496707037
"GA-2020-01","2020-04-24T13:00:48Z",0,14496707038
"GA-2020-01","2020-04-25T19:01:20Z",0,14504686094
"GA-2020-01","2020-04-26T13:00:48Z",0,14504686095
"GA-2020-01","2020-04-27T19:01:20Z",0,14504686096
"GA-2020-01","2020-04-28T13:00:48Z",0,14558553362
"GA-2020-01","2020-04-29T19:01:20Z",0,14558553363
"GA-2020-01","2020-04-30T13:00:48Z",0,14558553364
"GA-2020-01","2020-05-01T19:01:20Z",0,14558553365
"GA-2020-01","2020-05-02T13:00:48Z",0,14558553366
"GA-2020-01","2020-05-03T19:01:20Z",0,14558553367
"GA-2020-01","2020-05-04T13:00:48Z",0,14585594726
"GA-2020-01","2020-05-05T19:01:20Z",0,14585594727
"GA-2020-01","2020-05-06T13:00:48Z",0,14585594728
"GA-2020-01","2020-05-07T19:01:20Z",0,14636700100
"GA-2020-01","2020-05-08T13:00:48Z",0,14636700101
"GA-2020-01","2020-05-09T19:01:20Z",0,14636700102
"GA-2020-01","2020-05-10T13:00:48Z",0,14636700103
"GA-2020-01","2020-05-11T19:01:20Z",0,14636700104
"GA-2020-01","2020-05-12T13:00:48Z",0,14636700105
"GA-2020-01","2020-05-13T19:01:20Z",0,14681045882
"GA-2020-01","2020-05-14T13:00:48Z",0,14681045883
"GA-2020-01","2020-05-15T19:01:20Z",0,14681045884
"GA-2020-01","2020-05-17T12:58:40Z",0,14726461107
"GA-2020-01","2020-05-19T19:01:20Z",0,14726461108
"GA-2020-01","2020-05-21T12:58:40Z",0,14726461109
"GA-2020-01","2020-05-23T19:01:20Z",0,14774782870
"GA-2020-01","2020-05-25T12:58:40Z",0,14774782871
"GA-2020-01","2020-05-27T19:01:20Z",0,14774782872
"GA-2020-01","2020-05-29T12:58:40Z",0,14921488257
"GA-2020-01","2020-05-31T19:01:20Z",0,14921488258
"GA-2020-01","2020-06-02T12:58:40Z",0,14921488259
"GA-2020-01","2020-06-04T19:01:20Z",0,14921488260
"GA-2020-01","2020-06-06T12:58:40Z",0,14921488261
"GA-2020-01","2020-06-08T19:01:20Z",0,14921488262
"GA-2020-01","2020-06-10T12:58:40Z",0,14921488263
"GA-2020-01","2020-06-12T19:01:20Z",0,14921488264
"GA-2020-01","2020-06-14T12:58:40Z",0,14921488265
"GA-2020-01","2020-06-16T19:01:20Z",0,14984400888
"GA-2020-01","2020-06-18T12:58:40Z",0,14984400889
"GA-2020-01","2020-06-20T19:01:20Z",0,14984400890
"GA-2020-01","2020-06-28T19:01:20Z",0,15096830132
"GA-2020-01","2020-06-30T12:58:40Z",0,15096830141
"GA-2020-01","2020-07-02T19:01:20Z",0,15096830156
"GA-2020-01","2020-07-04T12:58:40Z",0,15146831910
"GA-2020-01","2020-07-06T19:01:20Z",0,15146831921
"GA-2020-01","2020-07-08T12:58:40Z",0,15146831931
"GA-2020-01","2020-07-10T19:01:20Z",0,15638261149
"GA-2020-01","2020-07-12T12:58:40Z",0,15638261150
"GA-2020-01","2020-07-14T19:01:20Z",0,15638261155
"GA-2020-01","2020-07-16T12:58:40Z",0,15467902334
"GA-2020-01","2020-07-18T19:01:20Z",0,15467902341
"GA-2020-01","2020-07-20T12:58:40Z",0,15467902351
"GA-2020-01","2020-07-22T19:01:20Z",0,15467902366
"GA-2020-01","2020-07-24T12:58:40Z",0,15467902375
"GA-2020-01","2020-07-26T19:01:20Z",0,15467902385
"GA-2020-02","2020-01-28T14:02:40Z",0,13803949741
"GA-2020-02","2020-01-28T20:01:04Z",0,13819495104
"GA-2020-02","2020-01-29T02:59:12Z",0,13803949742
"GA-2020-02","2020-01-29T19:58:56Z",0,13877262917
"GA-2020-02","2020-01-30T14:02:40Z",0,13877262918
"GA-2020-02","2020-02-01T03:01:20Z",0,13825658951
"GA-2020-02","2020-02-01T20:01:04Z",0,13877262919
"GA-2020-02","2020-02-02T14:00:32Z",0,13877262920
"GA-2020-02","2020-02-04T02:59:12Z",0,13877262921
"GA-2020-02","2020-02-07T20:01:04Z",0,13877262922
"GA-2020-02","2020-02-08T14:00:32Z",0,13877262923
"GA-2020-02","2020-02-10T02:59:12Z",0,13877262924
"GA-2020-02","2020-02-10T19:58:56Z",0,14074649796
"GA-2020-02","2020-02-11T13:58:24Z",0,14074649797
"GA-2020-02","2020-02-13T03:01:20Z",0,14074649798
"GA-2020-05","2020-01-29T14:00:32Z",0,13808089492
"GA-2020-05","2020-01-29T19:58:56Z",0,13808089493
"GA-2020-05","2020-01-30T03:01:20Z",0,13808089494
"GA-2020-05","2020-01-30T14:02:40Z",0,13819495105
"GA-2020-05","2020-02-01T03:01:20Z",0,13819495106
"GA-2020-05","2020-02-01T20:01:04Z",0,13819495107
"GA-2020-05","2020-02-02T14:00:32Z",0,13842453395
"GA-2020-05","2020-02-04T02:59:12Z",0,13858477681
"GA-2020-05","2020-02-04T19:58:56Z",0,13858477682
"GA-2020-05","2020-02-05T14:02:40Z",0,13858477683
"GA-2020-05","2020-02-07T03:01:20Z",0,13858477684
"GA-2020-05","2020-02-07T20:01:04Z",0,13858477685
"GA-2020-05","2020-02-08T14:00:32Z",0,13877262939
"GA-2020-05","2020-02-10T02:59:12Z",0,13877262940
"GA-2020-05","2020-02-10T19:58:56Z",0,13877262941
"GA-2020-05","2020-02-11T08:21:20Z",0,14074649630
"GA-2020-05","2020-02-11T14:02:40Z",0,14514928192
"GA-2020-05","2020-02-13T03:01:20Z",0,14514928193
"GA-2020-05","2020-02-13T20:01:04Z",0,14514928194
"GA-2020-05","2020-02-14T14:00:32Z",0,14514928195
"GA-2020-05","2020-02-16T02:59:12Z",0,14514928196
"GA-2020-05","2020-02-16T19:58:56Z",0,14514928197
"GA-2020-05","2020-02-17T13:58:24Z",0,14074647360
"GA-2020-05","2020-02-19T03:01:20Z",0,14074647361
"GA-2020-05","2020-02-19T20:01:04Z",0,14074647362
"GA-2020-05","2020-02-20T14:00:32Z",0,14074647363
"GA-2020-05","2020-02-22T02:59:12Z",0,14074647364
"GA-2020-05","2020-02-22T19:58:56Z",0,14074647365
"GA-2020-05","2020-02-23T14:02:40Z",0,14074647366
"GA-2020-05","2020-02-25T03:01:20Z",0,14074647367
"GA-2020-05","2020-02-25T20:01:04Z",0,14074647368
"GA-2020-05","2020-02-26T14:00:32Z",0,14074640332
"GA-2020-05","2020-02-28T02:59:12Z",0,14074640333
"GA-2020-05","2020-02-28T19:58:56Z",0,14074640334
"GA-2020-05","2020-03-01T14:00:32Z",0,14074607122
"GA-2020-05","2020-03-02T20:01:04Z",0,14074607123
"GA-2020-05","2020-03-03T14:00:32Z",0,14074607124
"GA-2020-05","2020-03-04T20:01:04Z",0,14073506424
"GA-2020-05","2020-03-05T14:00:32Z",0,14073506425
"GA-2020-05","2020-03-06T20:01:04Z",0,14073506426
"GA-2020-05","2020-03-07T14:00:32Z",0,14121570383
"GA-2020-05","2020-03-08T20:01:04Z",0,14121570384
"GA-2020-05","2020-03-09T13:00:48Z",0,14121570385
"GA-2020-05","2020-03-10T19:01:20Z",0,14106117077
"GA-2020-05","2020-03-11T13:00:48Z",0,14106117078
"GA-2020-05","2020-03-12T19:01:20Z",0,14106117079
"GA-2020-05","2020-03-13T13:00:48Z",0,14121570386
"GA-2020-05","2020-03-14T19:01:20Z",0,14121570387
"GA-2020-05","2020-03-15T13:00:48Z",0,14121570388
"GA-2020-05","2020-03-16T19:01:20Z",0,14138835846
"GA-2020-05","2020-03-17T13:00:48Z",0,14138835847
"GA-2020-05","2020-03-18T19:01:20Z",0,14138835848
"GA-2020-05","2020-03-19T13:00:48Z",0,14155524833
"GA-2020-05","2020-03-20T19:01:20Z",0,14155524834
"GA-2020-05","2020-03-21T13:00:48Z",0,14155524835
"GA-2020-05","2020-03-22T19:01:20Z",0,14171842576
"GA-2020-05","2020-03-23T13:00:48Z",0,14171842577
"GA-2020-05","2020-03-24T19:01:20Z",0,14171842578
"GA-2020-05","2020-03-25T13:00:48Z",0,14243374258
"GA-2020-05","2020-03-26T19:01:20Z",0,14243374259
"GA-2020-05","2020-03-27T13:00:48Z",0,14243374260
"GA-2020-05","2020-03-28T19:01:20Z",0,14258916655
"GA-2020-05","2020-03-29T13:00:48Z",0,14258916656
"GA-2020-05","2020-03-30T19:01:20Z",0,14258916657
"GA-2020-05","2020-03-31T13:00:48Z",0,14280258484
"GA-2020-05","2020-04-01T19:01:20Z",0,14280258485
"GA-2020-05","2020-04-02T13:00:48Z",0,14280258486
"GA-2020-05","2020-04-03T19:01:20Z",0,14301614225
"GA-2020-05","2020-04-04T13:00:48Z",0,14301614226
"GA-2020-05","2020-04-05T19:01:20Z",0,14301614227
"GA-2020-05","2020-04-06T13:00:48Z",0,14331446265
"GA-2020-05","2020-04-07T19:01:20Z",0,14331446266
"GA-2020-05","2020-04-08T13:00:48Z",0,14331446267
"GA-2020-05","2020-04-09T19:01:20Z",0,14514930666
"GA-2020-05","2020-04-10T13:00:48Z",0,14514930667
"GA-2020-05","2020-04-11T19:01:20Z",0,14514930668
"GA-2020-05","2020-04-12T13:00:48Z",0,14496707043
"GA-2020-05","2020-04-13T19:01:20Z",0,14496707044
"GA-2020-05","2020-04-14T13:00:48Z",0,14496707045
"GA-2020-05","2020-04-15T19:01:20Z",0,14435161668
"GA-2020-05","2020-04-16T13:00:48Z",0,14435161669
"GA-2020-05","2020-04-17T19:01:20Z",0,14435161670
"GA-2020-05","2020-04-18T13:00:48Z",0,14504686097
"GA-2020-05","2020-04-19T19:01:20Z",0,14504686098
"GA-2020-05","2020-04-20T13:00:48Z",0,14504686099
"GA-2020-05","2020-04-21T19:01:20Z",0,14496707046
"GA-2020-05","2020-04-22T13:00:48Z",0,14496707047
"GA-2020-05","2020-04-24T13:00:48Z",0,14496707048
"GA-2020-05","2020-04-25T19:01:20Z",0,14558553371
"GA-2020-05","2020-04-26T13:00:48Z",0,14558553372
"GA-2020-05","2020-04-27T19:01:20Z",0,14558553373
"GA-2020-05","2020-04-28T13:00:48Z",0,14558553374
"GA-2020-05","2020-04-29T19:01:20Z",0,14558553375
"GA-2020-05","2020-04-30T13:00:48Z",0,14558553376
"GA-2020-05","2020-05-01T19:01:20Z",0,14573482564
"GA-2020-05","2020-05-02T13:00:48Z",0,14573482565
"GA-2020-05","2020-05-03T19:01:20Z",0,14573482566
"GA-2020-05","2020-05-05T19:01:20Z",0,14620630159
"GA-2020-05","2020-05-06T13:00:48Z",0,14620630160
"GA-2020-05","2020-05-07T19:01:20Z",0,14620630161
"GA-2020-05","2020-05-08T13:00:48Z",0,14620630162
"GA-2020-05","2020-05-09T19:01:20Z",0,14620630163
"GA-2020-05","2020-05-10T13:00:48Z",0,14620630164
"GA-2020-05","2020-05-11T19:01:20Z",0,14644000895
"GA-2020-05","2020-05-13T19:01:20Z",0,14644000896
"GA-2020-05","2020-05-14T13:00:48Z",0,14644000897
"GA-2020-05","2020-05-15T19:01:20Z",0,14703110575
"GA-2020-05","2020-05-17T12:58:40Z",0,14703110576
"GA-2020-05","2020-05-19T19:01:20Z",0,14703110577
"GA-2020-05","2020-05-21T12:58:40Z",0,14756592999
"GA-2020-05","2020-05-23T19:01:20Z",0,14756593000
"GA-2020-05","2020-05-25T12:58:40Z",0,14756593001
"GA-2020-05","2020-05-27T19:01:20Z",0,14867959683
"GA-2020-05","2020-05-29T13:02:56Z",0,14867959684
"GA-2020-05","2020-05-31T19:01:20Z",0,14867959685
"GA-2020-05","2020-06-02T12:58:40Z",0,14921488272
"GA-2020-05","2020-06-06T12:58:40Z",0,14921488273
"GA-2020-05","2020-06-08T19:01:20Z",0,14921488274
"GA-2020-05","2020-06-10T13:02:56Z",0,14921488275
"GA-2020-05","2020-06-12T19:01:20Z",0,14921488276
"GA-2020-05","2020-06-14T12:58:40Z",0,14921488277
"GA-2020-05","2020-06-16T19:01:20Z",0,14984400891
"GA-2020-05","2020-06-18T13:02:56Z",0,14984400892
"GA-2020-05","2020-06-20T19:01:20Z",0,14984400893
"GA-2020-05","2020-06-22T13:02:56Z",0,15037271354
"GA-2020-05","2020-06-24T19:01:20Z",0,15037271355
"GA-2020-05","2020-06-26T12:58:40Z",0,15037271356
"GA-2020-05","2020-06-28T19:01:20Z",0,15096830133
"GA-2020-05","2020-06-30T12:58:40Z",0,15096830142
"GA-2020-05","2020-07-02T19:01:20Z",0,15096830157
"GA-2020-05","2020-07-04T12:58:40Z",0,15146831912
"GA-2020-05","2020-07-06T19:01:20Z",0,15146831923
"GA-2020-05","2020-07-10T19:01:20Z",0,15146831944
"GA-2020-05","2020-07-12T12:58:40Z",0,15206500987
"GA-2020-05","2020-07-14T19:01:20Z",0,15206501006
"GA-2020-05","2020-07-16T13:02:56Z",0,15206501016
"GA-2021-17","2021-02-05T17:01:52Z",0,17833286364
"GA-2021-17","2021-02-10T16:59:44Z",0,17833286378
"GA-2021-17","2021-02-15T17:01:52Z",0,17833286409
"GA-2021-17","2021-02-17T05:00:48Z",0,17869104827
"GA-2021-17","2021-02-18T16:59:44Z",0,17869104838
"GA-2021-17","2021-02-20T04:58:40Z",0,17901259858
"GA-2021-17","2021-02-21T17:01:52Z",0,17901259885
"GA-2021-17","2021-02-23T05:00:48Z",0,18009745664
"GA-2021-17","2021-02-24T16:59:44Z",0,18009745711
"GA-2021-17","2021-02-27T17:01:52Z",0,18009745798
"GA-2021-17","2021-03-01T05:00:48Z",0,18009745834
"GA-2021-17","2021-03-02T16:59:44Z",0,18106065718
"GA-2021-17","2021-03-04T04:58:40Z",0,18106065722
"GA-2021-17","2021-03-05T17:01:52Z",0,18089366228
"GA-2021-17","2021-03-07T05:00:48Z",0,18089366257
"GA-2021-17","2021-03-08T16:59:44Z",0,18106065780
"GA-2021-17","2021-03-10T04:58:40Z",0,18106065808
"GA-2021-17","2021-03-11T17:01:52Z",0,18169751741
"GA-2021-17","2021-03-13T05:00:48Z",0,18169751766
"GA-2021-17","2021-03-14T16:00:00Z",0,18217470801
"GA-2021-17","2021-03-16T03:58:56Z",0,18217470808
"GA-2021-17","2021-03-17T16:02:08Z",0,18196702228
"GA-2021-17","2021-03-19T04:01:04Z",0,18196702254
"GA-2021-17","2021-03-20T16:00:00Z",0,18217470829
"GA-2021-17","2021-03-22T03:58:56Z",0,18217470842
"GA-2021-17","2021-03-23T16:02:08Z",0,18256194244
"GA-2021-17","2021-03-25T04:01:04Z",0,18256194263
"GA-2021-17","2021-03-26T16:00:00Z",0,18279741015
"GA-2021-17","2021-03-28T03:58:56Z",0,18279741039
"GA-2021-17","2021-03-29T16:02:08Z",0,18296035932
"GA-2021-17","2021-03-31T04:01:04Z",0,18296035957
"GA-2021-17","2021-04-01T16:00:00Z",0,18395863369
"GA-2021-17","2021-04-03T03:58:56Z",0,18395863390
"GA-2021-17","2021-04-04T16:02:08Z",0,18395863414
"GA-2021-17","2021-04-06T04:01:04Z",0,18395863448
"GA-2021-17","2021-04-07T16:00:00Z",0,18395863484
"GA-2021-17","2021-04-09T03:58:56Z",0,18395863515
"GA-2021-17","2021-04-10T16:02:08Z",0,18413433767
"GA-2021-17","2021-04-12T04:01:04Z",0,18413433798
"GA-2021-17","2021-04-13T16:00:00Z",0,18483496123
"GA-2021-17","2021-04-15T03:58:56Z",0,18483496150
"GA-2021-17","2021-04-16T16:02:08Z",0,18586315531
"GA-2021-17","2021-04-18T04:01:04Z",0,18586315535
"GA-2021-17","2021-04-19T16:00:00Z",0,18586315541
"GA-2021-17","2021-04-21T03:58:56Z",0,18586315550
"GA-2021-17","2021-04-24T04:01:04Z",0,18586315593
"GA-2021-17","2021-04-25T16:00:00Z",0,18586315610
"GA-2021-17","2021-04-27T03:58:56Z",0,18652625263
"GA-2021-17","2021-04-28T16:02:08Z",0,18652625277
"GA-2021-17","2021-04-30T04:01:04Z",0,18652625297
"GA-2021-17","2021-05-01T16:00:00Z",0,18652625321
"GA-2021-17","2021-05-03T03:58:56Z",0,18690983739
"GA-2021-17","2021-05-04T16:02:08Z",0,18690983756
"GA-2021-17","2021-05-06T04:01:04Z",0,18724615632
"GA-2021-17","2021-05-07T16:00:00Z",0,18724615648
"GA-2021-17","2021-05-09T03:58:56Z",0,18750320566
"GA-2021-17","2021-05-10T16:02:08Z",0,18750320579
"GA-2021-17","2021-05-12T04:01:04Z",0,18784646915
"GA-2021-17","2021-05-13T16:00:00Z",0,18784646936
"GA-2021-17","2021-05-15T03:58:56Z",0,18784646964
"GA-2021-17","2021-05-16T16:02:08Z",0,18784646984
"GA-2021-17","2021-05-19T16:00:00Z",0,18814703831
"GA-2021-17","2021-05-21T03:58:56Z",0,18814703842
"GA-2021-17","2021-05-22T16:02:08Z",0,18843090307
"GA-2021-17","2021-05-24T04:01:04Z",0,18843090315
"GA-2021-17","2021-05-25T16:00:00Z",0,18897319112
"GA-2021-17","2021-05-27T03:58:56Z",0,18897319120
"GA-2021-17","2021-05-28T16:02:08Z",0,18897319137
"GA-2021-17","2021-05-30T04:01:04Z",0,18897319145
"GA-2021-17","2021-05-31T16:00:00Z",0,18973260569
"GA-2021-17","2021-06-02T03:58:56Z",0,18973260578
"GA-2021-17","2021-06-03T16:02:08Z",0,18973260589
"GA-2021-17","2021-06-05T04:01:04Z",0,18973260600
"GA-2021-17","2021-06-09T16:02:08Z",0,19033909987
"GA-2021-17","2021-06-11T04:01:04Z",0,19033909997
"GA-2021-17","2021-06-15T16:02:08Z",0,19157547639
"GA-2021-17","2021-06-25T16:02:08Z",0,19157547648
"GA-2021-17","2021-07-05T16:02:08Z",0,19463274525
"GA-2021-17","2021-07-10T16:00:00Z",0,19463274530
"GA-2021-17","2021-07-15T16:02:08Z",0,19463274538
"GA-2021-17","2021-07-20T16:00:00Z",0,19463274543
"GA-2021-17","2021-07-25T16:02:08Z",0,19531794057
"GA-2021-17","2021-07-30T16:00:00Z",0,19531794074
"GA-2021-17","2021-08-04T16:02:08Z",0,19738660820
"GA-2021-17","2021-08-09T16:00:00Z",0,19738660826
"GA-2021-17","2021-08-14T16:02:08Z",0,19738660835
"GA-2021-17","2021-08-19T16:00:00Z",0,19738660840
"GA-2021-20","2021-02-05T17:01:52Z",0,17833286367
"GA-2021-20","2021-02-10T16:59:44Z",0,17833286381
"GA-2021-20","2021-02-15T17:01:52Z",0,17833286412
"GA-2021-20","2021-02-17T05:00:48Z",0,17869104829
"GA-2021-20","2021-02-18T16:59:44Z",0,17869104840
"GA-2021-20","2021-02-20T04:58:40Z",0,18009745612
"GA-2021-20","2021-02-21T17:01:52Z",0,18009745632
"GA-2021-20","2021-02-23T05:00:48Z",0,18009745667
"GA-2021-20","2021-02-24T16:59:44Z",0,18009745714
"GA-2021-20","2021-02-26T04:58:40Z",0,18009745752
"GA-2021-20","2021-02-27T17:01:52Z",0,18009745801
"GA-2021-20","2021-03-01T05:00:48Z",0,18052008926
"GA-2021-20","2021-03-02T16:59:44Z",0,18052008953
"GA-2021-20","2021-03-04T04:58:40Z",0,18089366210
"GA-2021-20","2021-03-05T17:01:52Z",0,18089366231
"GA-2021-20","2021-03-07T05:00:48Z",0,18106065754
"GA-2021-20","2021-03-08T16:59:44Z",0,18106065782
"GA-2021-20","2021-03-13T05:00:48Z",0,18240116563
"GA-2021-20","2021-03-14T16:00:00Z",0,18240116566
"GA-2021-20","2021-03-20T16:00:00Z",0,18240116606
"GA-2021-20","2021-03-22T04:03:12Z",0,18240116636
"GA-2021-20","2021-03-29T16:02:08Z",0,18395863340
"GA-2021-20","2021-03-31T04:01:04Z",0,18395863354
"GA-2021-20","2021-04-03T03:58:56Z",0,18413433730
"GA-2021-20","2021-04-04T16:02:08Z",0,18413433734
"GA-2021-20","2021-04-06T04:01:04Z",0,18395863449
"GA-2021-20","2021-04-07T16:00:00Z",0,18395863486
"GA-2021-20","2021-04-12T04:01:04Z",0,18534034607
"GA-2021-20","2021-04-13T16:00:00Z",0,18534034610
"GA-2021-20","2021-04-15T03:58:56Z",0,18483496152
"GA-2021-20","2021-04-16T16:02:08Z",0,18483496172
"GA-2021-20","2021-04-19T16:00:00Z",0,18534034656
"GA-2021-20","2021-04-21T03:58:56Z",0,18534034681
"GA-2021-20","2021-04-24T04:01:04Z",0,18604664734
"GA-2021-20","2021-04-27T03:58:56Z",0,18604664759
"GA-2021-20","2021-04-28T16:02:08Z",0,18652625278
"GA-2021-20","2021-05-03T03:58:56Z",0,18652625347
"GA-2021-21","2021-02-05T17:01:52Z",0,17833286368
"GA-2021-21","2021-02-15T17:01:52Z",0,17882472434
"GA-2021-21","2021-02-17T05:00:48Z",0,17882472442
"GA-2021-21","2021-02-18T16:59:44Z",0,17882472450
"GA-2021-21","2021-02-20T04:58:40Z",0,17882472462
"GA-2021-21","2021-02-21T17:01:52Z",0,17901259887
"GA-2021-21","2021-02-23T05:00:48Z",0,17901259908
"GA-2021-21","2021-02-24T16:59:44Z",0,18009745715
"GA-2021-21","2021-02-26T05:02:56Z",0,18052008902
"GA-2021-21","2021-02-27T17:01:52Z",0,18052008909
"GA-2021-21","2021-03-01T05:00:48Z",0,18052008927
"GA-2021-21","2021-03-02T16:59:44Z",0,18052008954
"GA-2021-21","2021-03-04T04:58:40Z",0,18052008983
"GA-2021-21","2021-03-05T17:01:52Z",0,18089366232
"GA-2021-21","2021-03-07T05:00:48Z",0,18089366259
"GA-2021-21","2021-03-08T16:59:44Z",0,18106065783
"GA-2021-21","2021-03-10T04:58:40Z",0,18106065810
"GA-2021-21","2021-03-11T17:01:52Z",0,18124433776
"GA-2021-21","2021-03-13T05:00:48Z",0,18124433798
"GA-2021-21","2021-03-14T16:00:00Z",0,18196702214
"GA-2021-21","2021-03-16T03:58:56Z",0,18196702221
"GA-2021-21","2021-03-17T16:02:08Z",0,18196702229
"GA-2021-21","2021-03-19T04:01:04Z",0,18196702256
"GA-2021-21","2021-03-20T16:00:00Z",0,18217470830
"GA-2021-21","2021-03-22T03:58:56Z",0,18217470843
"GA-2021-21","2021-03-23T16:02:08Z",0,18256194245
"GA-2021-21","2021-03-25T04:01:04Z",0,18256194264
"GA-2021-21","2021-03-26T16:00:00Z",0,18279741017
"GA-2021-21","2021-03-28T03:58:56Z",0,18279741041
"GA-2021-21","2021-03-29T16:02:08Z",0,18296035934
"GA-2021-21","2021-03-31T04:01:04Z",0,18296035959
"GA-2021-21","2021-04-01T16:00:00Z",0,18338059487
"GA-2021-21","2021-04-03T03:58:56Z",0,18338059507
"GA-2021-21","2021-04-04T16:02:08Z",0,18395863415
"GA-2021-21","2021-04-06T04:01:04Z",0,18395863450
"GA-2021-21","2021-04-07T16:00:00Z",0,18395863487
"GA-2021-21","2021-04-08T18:52:48Z",0,18483496090
"GA-2021-21","2021-04-09T03:58:56Z",0,18483496092
"GA-2021-21","2021-04-10T16:02:08Z",0,18483496100
"GA-2021-21","2021-04-12T04:01:04Z",0,18483496108
"GA-2021-21","2021-04-13T16:00:00Z",0,18483496125
"GA-2021-21","2021-04-15T03:58:56Z",0,18483496153
"GA-2021-21","2021-04-16T16:02:08Z",0,18507848803
"GA-2021-21","2021-04-18T04:01:04Z",0,18534034632
"GA-2021-21","2021-04-19T16:00:00Z",0,18534034657
"GA-2021-21","2021-04-21T03:58:56Z",0,18534034682
"GA-2021-21","2021-04-24T04:01:04Z",0,18604664735
"GA-2021-21","2021-04-27T03:58:56Z",0,18604664760
"GA-2021-21","2021-04-28T16:02:08Z",0,18690983718
"GA-2021-21","2021-04-30T04:01:04Z",0,18690983721
"GA-2021-21","2021-05-01T16:00:00Z",0,18652625323
"GA-2021-21","2021-05-03T03:58:56Z",0,18652625348
"GA-2021-21","2021-05-04T16:02:08Z",0,18724615624
"GA-2021-21","2021-05-06T04:01:04Z",0,18724615634
"GA-2021-21","2021-05-07T16:00:00Z",0,18724615650
"GA-2021-21","2021-05-09T03:58:56Z",0,18724615669
"GA-2021-21","2021-05-10T16:02:08Z",0,18750320580
"GA-2021-21","2021-05-12T04:01:04Z",0,18750320604
"GA-2021-21","2021-05-13T16:00:00Z",0,18784646938
"GA-2021-21","2021-05-15T03:58:56Z",0,18784646965
"GA-2021-21","2021-05-16T16:02:08Z",0,18843090272
"GA-2021-21","2021-05-18T04:01:04Z",0,18843090281
"GA-2021-21","2021-05-19T16:00:00Z",0,18843090292
"GA-2021-21","2021-05-21T04:03:12Z",0,18843090298
"GA-2021-21","2021-05-22T16:02:08Z",0,18843090309
"GA-2021-21","2021-05-24T04:01:04Z",0,18843090316
"GA-2021-21","2021-05-25T16:00:00Z",0,18897319114
"GA-2021-21","2021-05-27T03:58:56Z",0,18897319122
"GA-2021-21","2021-05-28T16:02:08Z",0,18973260557
"GA-2021-21","2021-05-30T04:01:04Z",0,18973260563
"GA-2021-21","2021-06-02T03:58:56Z",0,18973260580
"GA-2021-21","2021-06-03T16:02:08Z",0,18973260591
"GA-2021-21","2021-06-05T04:01:04Z",0,18973260602
"GA-2021-21","2021-06-06T16:00:00Z",0,18973260609
"GA-2021-21","2021-06-08T03:58:56Z",0,19033909969
"GA-2021-21","2021-06-09T16:02:08Z",0,19033909989
"GA-2021-21","2021-06-25T16:02:08Z",0,19326637010
"GA-2021-21","2021-06-30T16:00:00Z",0,19326637015
"GA-2021-21","2021-07-05T16:02:08Z",0,19326637023
"GA-2021-21","2021-07-10T16:00:00Z",0,19326637032
"GA-2021-21","2021-07-15T16:02:08Z",0,19463274539
"GA-2021-21","2021-07-20T16:00:00Z",0,19463274544
"LA-2022-01","2022-01-19T17:07:28Z",0,21619953966
"LA-2022-01","2022-01-19T19:06:56Z",0,21619953974
"LA-2022-01","2022-01-20T03:47:28Z",0,21619953982
"LA-2022-01","2022-01-20T04:30:08Z",0,21619953990
"LA-2022-01","2022-01-20T05:46:56Z",0,21619953995
"LA-2022-01","2022-01-20T17:09:36Z",0,21619954004
"LA-2022-01","2022-01-20T19:09:04Z",0,21619954020
